movieId,title,genres
581,Home Alone (1990),Children|Comedy
582,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
583,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
584,Terminator 2: Judgment Day (1991),Action|Sci-Fi
585,Dances with Wolves (1990),Adventure|Drama|Western
586,Tough and Deadly (1995),Action|Drama|Thriller
587,Batman (1989),Action|Crime|Thriller
588,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
589,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical
590,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
591,Pinocchio (1940),Animation|Children|Fantasy|Musical
592,Pretty Woman (1990),Comedy|Romance
593,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy
594,"Wild Bunch, The (1969)",Adventure|Western
595,Love and a .45 (1994),Action|Comedy|Crime
596,"Wooden Man's Bride, The (Yan shen) (1994)",Drama
597,"Great Day in Harlem, A (1994)",Documentary
598,"Bye Bye, Love (1995)",Comedy
599,Criminals (1996),Documentary
600,One Fine Day (1996),Drama|Romance
601,Candyman: Farewell to the Flesh (1995),Fantasy|Horror
602,Century (1993),Drama
603,Fargo (1996),Comedy|Crime|Drama|Thriller
604,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children
605,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
606,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
607,"Pallbearer, The (1996)",Comedy
608,Jane Eyre (1996),Drama|Romance
609,Loaded (1994),Drama|Thriller
610,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama
611,"Aristocats, The (1970)",Animation|Children
612,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama
613,Two Much (1995),Comedy|Romance
614,Ed (1996),Comedy
615,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama
616,My Favorite Season (1993),Drama
617,"Modern Affair, A (1995)",Romance
618,Condition Red (Beyond the Law) (1995),Action|Drama|Thriller
619,Asfour Stah (1990),Drama
620,"Thin Line Between Love and Hate, A (1996)",Comedy
621,"Last Supper, The (1995)",Drama|Thriller
622,Primal Fear (1996),Crime|Drama|Mystery|Thriller
623,Rude (1995),Drama
624,Carried Away (1996),Drama|Romance
625,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
626,Land and Freedom (Tierra y libertad) (1995),Drama|War
627,Denise Calls Up (1995),Comedy
628,Theodore Rex (1995),Comedy
629,"Family Thing, A (1996)",Comedy|Drama
630,Frisk (1995),Drama
631,Sgt. Bilko (1996),Comedy
632,Jack and Sarah (1995),Romance
633,Girl 6 (1996),Comedy|Drama
634,Diabolique (1996),Drama|Thriller
635,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy
636,Roula (1995),Drama
637,Peanuts - Die Bank zahlt alles (1996),Comedy
638,Happy Weekend (1996),Comedy
639,Nelly & Monsieur Arnaud (1995),Drama
640,Courage Under Fire (1996),Action|Crime|Drama|War
641,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
642,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
643,Moll Flanders (1996),Drama
644,"Superweib, Das (1996)",Comedy
645,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller
646,Dragonheart (1996),Action|Adventure|Fantasy
647,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),Drama|Romance
648,My Mother's Courage (Mutters Courage) (1995),Comedy
649,Eddie (1996),Comedy
650,Yankee Zulu (1994),Comedy|Drama
651,Billy's Holiday (1995),Drama|Musical
652,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller
653,August (1996),Drama
654,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
655,Fear (1996),Thriller
656,Kids in the Hall: Brain Candy (1996),Comedy
657,Faithful (1996),Comedy
658,Underground (1995),Comedy|Drama|War
659,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War
660,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
661,Song of the Little Road (Pather Panchali) (1955),Drama
662,"World of Apu, The (Apur Sansar) (1959)",Drama
663,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
664,Tarantella (1995),Drama
665,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
666,Barbarella (1968),Adventure|Comedy|Sci-Fi
667,Hostile Intentions (1994),Action|Drama|Thriller
668,They Bite (1996),Comedy|Horror|Sci-Fi
669,Some Folks Call It a Sling Blade (1993),Drama|Thriller
670,"Run of the Country, The (1995)",Drama
671,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
672,Coup de torchon (Clean Slate) (1981),Crime
673,Tigrero: A Film That Was Never Made (1994),Documentary|Drama
674,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary
675,Windows (1980),Drama
676,It's My Party (1996),Drama
677,Country Life (1994),Drama|Romance
678,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
679,"Promise, The (Versprechen, Das) (1995)",Drama|Romance
680,Mrs. Winterbourne (1996),Comedy|Romance
681,Solo (1996),Action|Sci-Fi|Thriller
682,Under the Domim Tree (Etz Hadomim Tafus) (1994),Drama
683,"Substitute, The (1996)",Action|Crime|Drama
684,True Crime (1996),Mystery|Thriller
685,Butterfly Kiss (1995),Drama|Thriller
686,Feeling Minnesota (1996),Drama|Romance
687,Delta of Venus (1995),Drama
688,To Cross the Rubicon (1991),Drama
689,Angus (1995),Comedy
690,Daens (1992),Drama
691,Faces (1968),Drama
692,Boys (1996),Drama
693,"Quest, The (1996)",Action|Adventure
694,Cosi (1996),Comedy
695,Sunset Park (1996),Drama
696,Mulholland Falls (1996),Crime|Drama|Thriller
697,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
698,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
699,Celtic Pride (1996),Comedy
700,Flipper (1996),Adventure|Children
701,Captives (1994),Crime|Drama|Romance|Thriller
702,Of Love and Shadows (1994),Drama
703,Dead Man (1995),Drama|Mystery|Western
704,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
705,Switchblade Sisters (1975),Crime
706,Mouth to Mouth (Boca a boca) (1995),Comedy
707,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
708,Multiplicity (1996),Comedy
709,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
710,Halfmoon (Paul Bowles - Halbmond) (1995),Drama
711,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
712,Two Friends (1986),Drama
713,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
714,"Great White Hype, The (1996)",Comedy
715,Last Dance (1996),Drama
716,War Stories (1995),Documentary
717,Cold Comfort Farm (1995),Comedy
718,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
719,Low Life (1994),Drama
720,Heaven's Prisoners (1996),Crime|Thriller
721,Original Gangstas (1996),Crime
722,"Rock, The (1996)",Action|Adventure|Thriller
723,Getting Away With Murder (1996),Comedy
724,Cemetery Man (Dellamorte Dellamore) (1994),Horror
725,Twister (1996),Action|Adventure|Romance|Thriller
726,Barb Wire (1996),Action|Sci-Fi
727,"Garçu, Le (1995)",Drama
728,Honey Moon (Honigmond) (1996),Comedy
729,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
730,Thinner (1996),Horror|Thriller
731,Spy Hard (1996),Comedy
732,Brothers in Trouble (1995),Drama
733,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
734,Force of Evil (1948),Film-Noir
735,"Stupids, The (1996)",Comedy
736,"Arrival, The (1996)",Action|Sci-Fi|Thriller
737,"Man from Down Under, The (1943)",Drama
738,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
739,Careful (1992),Comedy|Horror
740,Vermont Is For Lovers (1992),Comedy|Documentary|Romance
741,"Month by the Lake, A (1995)",Comedy|Drama|Romance
742,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children
743,Kim (1950),Children|Drama
744,Carmen Miranda: Bananas Is My Business (1994),Documentary
745,Ashes of Time (Dung che sai duk) (1994),Drama
746,"Jar, The (Khomreh) (1992)",Drama
747,Maya Lin: A Strong Clear Vision (1994),Documentary
748,Stalingrad (1993),Drama|War
749,"Phantom, The (1996)",Action|Adventure
750,Striptease (1996),Comedy|Crime
751,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama
752,Heavy (1995),Drama|Romance
753,Jack (1996),Comedy|Drama
754,I Shot Andy Warhol (1996),Drama
755,"Grass Harp, The (1995)",Comedy|Drama
756,Someone Else's America (1995),Drama
757,Marlene Dietrich: Shadow and Light (1996),Documentary
758,Costa Brava (1946),Drama
759,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama
760,Quartier Mozart (1992),Comedy
761,Touki Bouki (1973),Drama
762,Wend Kuuni (a.k.a. God's Gift) (1982),Drama
763,Spirits of the Dead (1968),Horror|Mystery
764,Babyfever (1994),Comedy|Drama
765,Pharaoh's Army (1995),War
766,Trainspotting (1996),Comedy|Crime|Drama
767,'Til There Was You (1997),Drama|Romance
768,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
769,Stealing Beauty (1996),Drama
770,"Fan, The (1996)",Drama|Thriller
771,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
772,"Cable Guy, The (1996)",Comedy|Thriller
773,Kingpin (1996),Comedy
774,Eraser (1996),Action|Drama|Thriller
775,"Gate of Heavenly Peace, The (1995)",Documentary
776,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
777,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama
778,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama
779,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
780,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",Fantasy
781,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
782,Midnight Dancers (Sibak) (1994),Comedy|Drama
783,Somebody to Love (1994),Drama
784,"Very Natural Thing, A (1974)",Drama
785,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy
786,Daylight (1996),Action|Adventure|Drama|Thriller
787,"Frighteners, The (1996)",Comedy|Horror|Thriller
788,Lone Star (1996),Drama|Mystery|Western
789,Harriet the Spy (1996),Children|Comedy
790,Phenomenon (1996),Drama|Romance
791,Walking and Talking (1996),Comedy|Drama|Romance
792,She's the One (1996),Comedy|Romance
793,"Time to Kill, A (1996)",Drama|Thriller
794,American Buffalo (1996),Crime|Drama
795,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
796,Alaska (1996),Adventure|Children
797,Fled (1996),Action|Adventure
798,Kazaam (1996),Children|Comedy|Fantasy
799,Magic Hunter (Büvös vadász) (1994),Drama
800,Larger Than Life (1996),Comedy
801,"Boy Called Hate, A (1995)",Drama
802,Power 98 (1996),Action|Mystery|Thriller
803,Two Deaths (1995),Drama
804,"Very Brady Sequel, A (1996)",Comedy
805,Stefano Quantestorie (1993),Comedy|Drama
806,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama
807,"Crude Oasis, The (1995)",Drama|Romance
808,Hedd Wyn (1992),Drama|Romance|War
809,"Collector, The (La collectionneuse) (1967)",Drama
810,Kaspar Hauser (1993),Drama|Mystery
811,Regular Guys (Echte Kerle) (1996),Comedy|Romance
812,Women Robbers (Diebinnen) (1995),Drama
813,"Convent, The (O Convento) (1995)",Drama
814,"Adventures of Pinocchio, The (1996)",Adventure|Children
815,Joe's Apartment (1996),Comedy|Fantasy|Musical
816,"First Wives Club, The (1996)",Comedy
817,Stonewall (1995),Drama
818,Ransom (1996),Crime|Thriller
819,High School High (1996),Comedy
820,Phat Beach (1996),Comedy
821,Foxfire (1996),Drama
822,Chain Reaction (1996),Action|Adventure|Thriller
823,Matilda (1996),Children|Comedy|Fantasy
824,Emma (1996),Comedy|Drama|Romance
825,"Crow: City of Angels, The (1996)",Action|Thriller
826,House Arrest (1996),Children|Comedy
827,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
828,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
829,Lotto Land (1995),Drama
830,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama
831,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama
832,Flirt (1995),Drama
833,"Big Squeeze, The (1996)",Comedy|Drama
834,"Spitfire Grill, The (1996)",Drama
835,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
836,Cyclo (Xich lo) (1995),Crime|Drama
837,Basquiat (1996),Drama
838,Tin Cup (1996),Comedy|Drama|Romance
839,Dingo (1991),Drama
840,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
841,Every Other Weekend (Un week-end sur deux) (1990),Drama
842,Mille bolle blu (1993),Comedy
843,Crows and Sparrows (Wuya yu maque) (1949),Drama
844,"Godfather, The (1972)",Crime|Drama
845,"Hippie Revolution, The (1996)",Documentary
846,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
847,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
848,Manny & Lo (1996),Drama
849,"Wife, The (1995)",Comedy|Drama
850,Small Faces (1996),Drama
851,Bound (1996),Crime|Drama|Romance|Thriller
852,Carpool (1996),Comedy|Crime
853,Death in Brunswick (1991),Comedy
854,Kansas City (1996),Crime|Drama|Musical|Thriller
855,Gone Fishin' (1997),Comedy
856,Lover's Knot (1996),Comedy
857,Vive L'Amour (Ai qing wan sui) (1994),Drama
858,Shadow of Angels (Schatten der Engel) (1976),Drama
859,Killer: A Journal of Murder (1995),Crime|Drama
860,Nothing to Lose (1994),Action|Crime|Drama
861,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
862,Girls Town (1996),Comedy|Drama
863,Bye-Bye (1995),Drama
864,"Relic, The (1997)",Horror|Thriller
865,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
866,First Kid (1996),Children|Comedy
867,"Trigger Effect, The (1996)",Drama|Thriller
868,Sweet Nothing (1996),Drama
869,Bogus (1996),Children|Drama|Fantasy
870,Bulletproof (1996),Action|Comedy|Crime
871,Talk of Angels (1998),Drama
872,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical
873,1-900 (06) (1994),Drama|Romance
874,Baton Rouge (Bâton rouge) (1988),Thriller
875,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
876,Twelfth Night (1996),Comedy|Drama|Romance
877,Mother Night (1996),Drama
878,Liebelei (1933),Romance
879,Venice/Venice (1992),Drama
880,Wild Reeds (Les roseaux sauvages) (1994),Drama
881,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War
882,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
883,Singin' in the Rain (1952),Comedy|Musical|Romance
884,"American in Paris, An (1951)",Musical|Romance
885,Funny Face (1957),Comedy|Musical
886,Breakfast at Tiffany's (1961),Drama|Romance
887,Vertigo (1958),Drama|Mystery|Romance|Thriller
888,Rear Window (1954),Mystery|Thriller
889,It Happened One Night (1934),Comedy|Romance
890,Gaslight (1944),Drama|Thriller
891,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
892,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
893,"Apartment, The (1960)",Comedy|Drama|Romance
894,Some Like It Hot (1959),Comedy|Crime
895,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
896,Casablanca (1942),Drama|Romance
897,"Maltese Falcon, The (1941)",Film-Noir|Mystery
898,My Fair Lady (1964),Comedy|Drama|Musical|Romance
899,Sabrina (1954),Comedy|Romance
900,Roman Holiday (1953),Comedy|Drama|Romance
901,"Little Princess, The (1939)",Children|Drama
902,Meet Me in St. Louis (1944),Musical
903,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
904,Gone with the Wind (1939),Drama|Romance|War
905,My Favorite Year (1982),Comedy
906,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
907,Citizen Kane (1941),Drama|Mystery
908,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
909,Golden Earrings (1947),Adventure|Romance|War
910,All About Eve (1950),Drama
911,"Women, The (1939)",Comedy
912,Rebecca (1940),Drama|Mystery|Romance|Thriller
913,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
914,Notorious (1946),Film-Noir|Romance|Thriller
915,Spellbound (1945),Mystery|Romance|Thriller
916,"Affair to Remember, An (1957)",Drama|Romance
917,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
918,Father of the Bride (1950),Comedy
919,"Band Wagon, The (1953)",Comedy|Musical
920,Ninotchka (1939),Comedy|Romance
921,Love in the Afternoon (1957),Comedy|Romance
922,Gigi (1958),Musical
923,"Reluctant Debutante, The (1958)",Comedy|Drama
924,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
925,"Mark of Zorro, The (1940)",Adventure
926,Laura (1944),Crime|Film-Noir|Mystery
927,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance
928,Lost Horizon (1937),Drama
929,Top Hat (1935),Comedy|Musical|Romance
930,To Be or Not to Be (1942),Comedy|Drama|War
931,My Man Godfrey (1936),Comedy|Romance
932,Giant (1956),Drama|Romance|Western
933,East of Eden (1955),Drama
934,"Thin Man, The (1934)",Comedy|Crime
935,His Girl Friday (1940),Comedy|Romance
936,Around the World in 80 Days (1956),Adventure|Comedy
937,It's a Wonderful Life (1946),Drama|Fantasy|Romance
938,Mr. Smith Goes to Washington (1939),Drama
939,Bringing Up Baby (1938),Comedy|Romance
940,Penny Serenade (1941),Drama|Romance
941,"Scarlet Letter, The (1926)",Drama
942,Lady of Burlesque (1943),Comedy|Mystery
943,Of Human Bondage (1934),Drama
944,Angel on My Shoulder (1946),Crime|Drama
945,Little Lord Fauntleroy (1936),Drama
946,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939),Crime|Drama
947,"Inspector General, The (1949)",Musical
948,Angel and the Badman (1947),Romance|Western
949,"39 Steps, The (1935)",Drama|Mystery|Thriller
950,"Walk in the Sun, A (1945)",War
951,"Outlaw, The (1943)",Western
952,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
953,"African Queen, The (1951)",Adventure|Comedy|Romance|War
954,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance
955,Cat on a Hot Tin Roof (1958),Drama
956,"Last Time I Saw Paris, The (1954)",Drama
957,Meet John Doe (1941),Comedy|Drama
958,Algiers (1938),Drama|Romance
959,Something to Sing About (1937),Comedy|Musical
960,"Farewell to Arms, A (1932)",Romance|War
961,Moonlight Murder (1936),Mystery
962,Nothing Personal (1995),Drama|War
963,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",Action
964,Dangerous Ground (1997),Drama
965,Picnic (1955),Drama
966,Madagascar Skin (1995),Romance
967,"Pompatus of Love, The (1996)",Comedy|Drama
968,Small Wonders (1995),Documentary
969,Fly Away Home (1996),Adventure|Children
970,Bliss (1997),Drama|Romance
971,Grace of My Heart (1996),Comedy|Drama
972,Brother of Sleep (Schlafes Bruder) (1995),Drama
973,Maximum Risk (1996),Action|Adventure|Thriller
974,Michael Collins (1996),Drama
975,"Rich Man's Wife, The (1996)",Thriller
976,Infinity (1996),Drama
977,Big Night (1996),Comedy|Drama
978,Last Man Standing (1996),Action|Crime|Drama|Thriller
979,Caught (1996),Drama|Thriller
980,Set It Off (1996),Action|Crime
981,2 Days in the Valley (1996),Crime|Film-Noir
982,Curdled (1996),Crime
983,"Associate, The (Associé, L') (1979)",Comedy
984,Ed's Next Move (1996),Comedy|Romance
985,Extreme Measures (1996),Drama|Thriller
986,"Glimmer Man, The (1996)",Action|Thriller
987,D3: The Mighty Ducks (1996),Children|Comedy
988,"Chamber, The (1996)",Drama
989,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
